record_id,timestamp,shipment_id,candidate_route_id,origin,destination,cargo_type,cargo_weight_kg,cost_sar,total_transit_time_hours,capacity_available_kg,reliability_score,num_connections,priority,airline,distance_km,weather_risk_score,season,load_factor,shc_code,optimization_score
RTE_000034,2025-07-02 18:05:00,SHP_000009,CR_03,KWI,JED,Valuable,1175.8,14051.5,3.16,8311.63,0.87,0,Express,Singapore Airlines Cargo,1250,0.36,Summer,0.7,VAL,0.902
RTE_016288,2025-08-09 12:16:00,SHP_003606,CR_01,NRT,JED,Dangerous,362.78,40619.34,15.29,5804.02,0.78,1,Express,Qatar Airways Cargo,9500,0.48,Summer,0.66,DGR,0.787
RTE_009000,2025-03-26 11:33:00,SHP_002000,CR_03,MIA,JED,Perishable,1178.56,37880.98,16.05,9640.44,0.89,0,Standard,Qatar Airways Cargo,11400,0.26,Spring,0.79,PER,0.947
RTE_001077,2026-01-19 07:43:00,SHP_000238,CR_01,CDG,JED,Valuable,716.19,22995.13,14.22,9966.09,0.84,1,Express,Etihad Cargo,4470,0.23,Winter,0.79,VAL,0.715
RTE_000312,2026-02-17 11:05:00,SHP_000070,CR_02,NBO,JED,Heavy,10913.97,44377.61,8.55,12062.99,0.83,1,Standard,Cargolux,2400,0.25,Winter,0.69,ELI,0.513
RTE_019750,2025-03-22 13:44:00,SHP_004390,CR_04,CAI,JED,Heavy,4827.53,16173.04,8.23,6107.88,0.81,1,Economy,Etihad Cargo,1220,0.27,Spring,0.92,ELI,0.666
RTE_013024,2025-10-02 13:05:00,SHP_002881,CR_05,SIN,JED,Valuable,225.75,22595.97,15.44,10250.94,0.79,1,Standard,Turkish Cargo,7100,0.24,Monsoon,0.79,VAL,0.737
RTE_012024,2026-01-19 17:28:00,SHP_002661,CR_01,HKG,JED,Valuable,411.6,30009.14,16.34,1861.64,0.84,1,Standard,Korean Air Cargo,7800,0.2,Winter,0.55,VAL,0.784
RTE_013832,2025-05-07 21:15:00,SHP_003060,CR_03,BOM,JED,Pharmaceutical,1166.3,20986.55,7.04,13719.65,0.85,0,Express,Singapore Airlines Cargo,3650,0.39,Summer,0.62,ICE,0.965
RTE_005400,2025-03-03 02:18:00,SHP_001200,CR_01,BRU,JED,Dangerous,2941.24,42500.84,7.16,6763.98,0.91,0,Express,Singapore Airlines Cargo,4520,0.26,Spring,0.98,CAO,0.955
RTE_010075,2025-10-11 17:32:00,SHP_002232,CR_01,PVG,JED,General,2914.35,28405.25,18.12,12352.47,0.8,1,Express,Etihad Cargo,8750,0.26,Monsoon,0.72,GEN,0.848
RTE_014237,2025-05-30 16:32:00,SHP_003152,CR_06,CDG,JED,Valuable,677.73,23744.74,6.56,5319.45,0.86,0,Express,Lufthansa Cargo,4470,0.42,Summer,0.69,VAL,0.971
RTE_008661,2026-01-07 17:51:00,SHP_001925,CR_03,JFK,JED,Perishable,473.19,28813.45,18.47,3947.16,0.81,1,Standard,Qatar Airways Cargo,10200,0.19,Winter,0.65,FRO,0.661
RTE_016671,2025-12-16 23:47:00,SHP_003691,CR_02,ORD,JED,Valuable,1372.41,29590.19,15.12,4155.32,0.88,0,Economy,Turkish Cargo,10650,0.19,Winter,0.91,VAL,0.985
RTE_013345,2025-10-09 17:45:00,SHP_002951,CR_03,MAD,JED,Perishable,723.44,24278.1,10.24,4732.64,0.79,1,Express,Qatar Airways Cargo,5180,0.28,Monsoon,0.85,FRO,0.64
RTE_000240,2025-09-29 05:12:00,SHP_000054,CR_02,LHR,JED,Valuable,1234.84,23317.97,11.4,3490.22,0.8,1,Standard,Lufthansa Cargo,4740,0.33,Monsoon,0.75,VAL,0.758
RTE_005159,2025-04-09 18:45:00,SHP_001144,CR_02,KWI,JED,Valuable,283.9,7763.1,3.41,7060.41,0.87,0,Express,Emirates SkyCargo,1250,0.3,Spring,0.69,VAL,0.916
RTE_008116,2025-10-24 04:44:00,SHP_001804,CR_03,LHR,JED,Valuable,381.09,16163.75,9.3,7681.7,0.82,1,Standard,Korean Air Cargo,4740,0.3,Monsoon,0.67,VAL,0.837
RTE_006701,2025-11-03 22:53:00,SHP_001487,CR_03,AMS,JED,Dangerous,4091.08,37432.75,7.48,5967.81,0.89,0,Standard,Cathay Cargo,4620,0.22,Monsoon,0.95,CAO,0.81
RTE_000473,2025-10-30 15:41:00,SHP_000104,CR_04,HKG,JED,Pharmaceutical,428.18,17322.55,17.12,5918.32,0.71,2,Economy,Emirates SkyCargo,7800,0.29,Monsoon,0.76,ICE,0.487
RTE_007198,2025-03-22 04:02:00,SHP_001600,CR_01,ATL,JED,Dangerous,4383.61,34359.57,16.19,14582.7,0.9,0,Economy,Qatar Airways Cargo,11100,0.21,Spring,0.72,CAO,0.947
RTE_015064,2025-10-09 20:39:00,SHP_003334,CR_01,MAD,JED,General,1603.53,21907.58,7.01,9510.17,0.89,0,Express,Qatar Airways Cargo,5180,0.27,Monsoon,0.98,GEN,0.937
RTE_017943,2025-10-11 05:38:00,SHP_003975,CR_02,LAX,JED,Heavy,6918.93,90006.7,17.52,13950.02,0.91,0,Express,Korean Air Cargo,13400,0.29,Monsoon,0.84,ELI,0.907
RTE_005887,2025-05-24 20:33:00,SHP_001312,CR_05,ADD,JED,Dangerous,2149.1,13097.41,6.49,11149.51,0.7,2,Economy,Saudia Cargo,1650,0.43,Summer,0.74,DGR,0.701
RTE_016050,2025-08-08 05:04:00,SHP_003551,CR_04,MIA,JED,Valuable,901.06,45788.4,21.53,2752.09,0.75,1,Express,Turkish Cargo,11400,0.47,Summer,0.69,VAL,0.844
RTE_005271,2025-10-04 21:09:00,SHP_001171,CR_01,HKG,JED,General,314.54,18130.6,23.02,4384.53,0.71,2,Standard,Qatar Airways Cargo,7800,0.29,Monsoon,0.76,GEN,0.466
RTE_001746,2025-04-10 23:38:00,SHP_000384,CR_04,RUH,JED,Perishable,2958.17,19300.66,3.53,11804.07,0.79,1,Express,Cargolux,850,0.24,Spring,0.43,FRO,0.707
RTE_016962,2026-01-29 06:18:00,SHP_003757,CR_02,PVG,JED,Heavy,6919.82,51217.25,15.59,8399.96,0.82,1,Standard,Saudia Cargo,8750,0.23,Winter,0.73,ELM,0.545
RTE_011218,2025-09-17 01:23:00,SHP_002484,CR_04,DOH,JED,Perishable,2663.41,12922.02,2.33,10130.36,0.89,0,Standard,Qatar Airways Cargo,1320,0.3,Monsoon,0.92,FRO,0.953
RTE_004257,2025-04-13 14:28:00,SHP_000942,CR_02,ORD,JED,Heavy,9278.1,88887.21,15.28,15571.81,0.85,0,Standard,Lufthansa Cargo,10650,0.31,Spring,0.69,ELI,0.903
RTE_005281,2025-07-26 03:58:00,SHP_001172,CR_06,KWI,JED,Valuable,1077.35,6482.28,7.59,1765.9,0.71,2,Economy,Cargolux,1250,0.37,Summer,0.74,VAL,0.618
RTE_013974,2026-02-17 04:02:00,SHP_003091,CR_06,AUH,JED,Dangerous,414.01,7995.03,3.39,4565.2,0.87,0,Standard,Korean Air Cargo,1650,0.2,Winter,0.74,DGR,0.949
RTE_014264,2026-02-22 12:07:00,SHP_003158,CR_01,DOH,JED,Dangerous,752.97,7657.68,6.59,4088.65,0.83,1,Economy,Saudia Cargo,1320,0.25,Winter,0.62,DGR,0.7
RTE_007071,2025-07-21 07:51:00,SHP_001571,CR_03,DOH,JED,Valuable,1455.29,14403.65,2.37,1595.18,0.87,0,Standard,Turkish Cargo,1320,0.4,Summer,0.67,VAL,0.793
RTE_010651,2025-09-07 06:15:00,SHP_002356,CR_01,DOH,JED,Perishable,2670.41,15006.53,15.24,7367.08,0.7,2,Standard,Cathay Cargo,1320,0.35,Monsoon,0.85,PER,0.722
RTE_010057,2026-01-22 00:27:00,SHP_002228,CR_04,CDG,JED,General,1393.83,11197.68,10.36,9940.38,0.8,1,Economy,Turkish Cargo,4470,0.19,Winter,0.66,GEN,0.862
RTE_001025,2025-12-29 05:08:00,SHP_000227,CR_01,DXB,JED,General,2547.76,15818.41,6.09,9422.9,0.84,1,Express,Saudia Cargo,1700,0.19,Winter,0.67,GEN,0.74
RTE_004719,2026-02-04 05:02:00,SHP_001043,CR_04,CAI,JED,Heavy,3485.17,19551.59,2.57,9965.82,0.88,0,Standard,Turkish Cargo,1220,0.2,Winter,0.81,ELI,0.947
RTE_015034,2026-01-02 16:42:00,SHP_003327,CR_03,IST,JED,Heavy,3966.22,19964.67,8.23,14095.95,0.84,1,Express,Turkish Cargo,2400,0.17,Winter,0.74,ELM,0.752
RTE_008545,2025-03-30 21:50:00,SHP_001903,CR_03,CAI,JED,General,344.42,4422.3,3.33,5139.46,0.87,0,Standard,Emirates SkyCargo,1220,0.27,Spring,0.6,GEN,0.942
RTE_016303,2026-02-16 16:13:00,SHP_003609,CR_03,AUH,JED,General,810.17,6755.15,10.55,8642.05,0.72,2,Standard,Saudia Cargo,1650,0.24,Winter,0.94,GEN,0.574
RTE_016926,2026-01-07 07:46:00,SHP_003748,CR_02,NBO,JED,Dangerous,3717.01,27678.85,11.0,6658.2,0.8,1,Standard,Turkish Cargo,2400,0.16,Winter,0.7,CAO,0.866
RTE_002907,2025-09-29 00:48:00,SHP_000640,CR_03,JFK,JED,Valuable,1420.97,42153.17,15.56,9363.92,0.78,1,Standard,Qatar Airways Cargo,10200,0.29,Monsoon,0.76,VAL,0.919
RTE_013177,2025-09-21 03:43:00,SHP_002916,CR_04,BOM,JED,General,2941.63,15876.94,6.3,9004.07,0.86,0,Standard,Etihad Cargo,3650,0.31,Monsoon,0.66,GEN,0.929
RTE_011851,2026-01-03 21:39:00,SHP_002622,CR_03,BOM,JED,Heavy,3661.49,18751.97,15.14,14628.68,0.75,2,Standard,Korean Air Cargo,3650,0.22,Winter,0.5,ELM,0.544
RTE_020569,2025-07-15 11:23:00,SHP_004574,CR_04,ATL,JED,Valuable,735.04,46163.05,15.56,10046.39,0.84,0,Standard,Korean Air Cargo,11100,0.38,Summer,0.87,VAL,0.844
RTE_016111,2026-01-12 14:58:00,SHP_003565,CR_03,ORD,JED,Heavy,8185.15,64729.36,20.17,12219.97,0.8,1,Standard,Cathay Cargo,10650,0.16,Winter,0.97,ELM,0.72
RTE_001704,2025-07-23 08:39:00,SHP_000375,CR_04,MIA,JED,Valuable,1101.85,27581.35,20.47,7513.6,0.74,1,Economy,Singapore Airlines Cargo,11400,0.39,Summer,0.62,VAL,0.664
RTE_012278,2025-11-07 19:46:00,SHP_002715,CR_02,KWI,JED,Heavy,5560.9,23507.02,3.4,6442.98,0.9,0,Standard,Lufthansa Cargo,1250,0.24,Monsoon,0.66,ELI,0.905
RTE_002005,2025-12-06 21:15:00,SHP_000441,CR_05,ICN,JED,Dangerous,3689.44,55633.84,13.29,10147.18,0.9,0,Express,Saudia Cargo,8500,0.19,Winter,0.98,CAO,0.827
RTE_006349,2025-03-06 22:58:00,SHP_001413,CR_05,ORD,JED,Perishable,1834.0,35103.1,16.39,11770.22,0.87,0,Standard,Saudia Cargo,10650,0.21,Spring,0.65,ICE,0.941
RTE_003744,2025-09-06 03:02:00,SHP_000826,CR_02,DXB,JED,Pharmaceutical,1860.0,17793.05,2.54,11757.25,0.86,0,Express,Lufthansa Cargo,1700,0.29,Monsoon,0.67,ICE,0.985
RTE_007472,2025-11-01 22:17:00,SHP_001663,CR_02,HKG,JED,Valuable,1189.74,33906.13,16.09,4989.73,0.8,1,Standard,Emirates SkyCargo,7800,0.2,Monsoon,0.62,VAL,0.697
RTE_000370,2026-01-31 20:06:00,SHP_000083,CR_02,KWI,JED,General,3029.99,13077.78,3.32,10418.7,0.92,0,Standard,Cathay Cargo,1250,0.17,Winter,0.7,GEN,0.975
RTE_009464,2025-10-05 12:12:00,SHP_002099,CR_06,DEL,JED,Pharmaceutical,1414.0,14329.6,13.25,10866.58,0.8,1,Standard,Emirates SkyCargo,3900,0.27,Monsoon,0.86,PER,0.676
RTE_019776,2025-11-04 08:14:00,SHP_004396,CR_02,AUH,JED,Perishable,972.85,13865.09,4.01,7365.64,0.88,0,Express,Singapore Airlines Cargo,1650,0.23,Monsoon,0.95,ICE,0.931
RTE_020801,2025-10-09 20:33:00,SHP_004624,CR_04,KWI,JED,General,3148.91,12917.35,5.38,9886.65,0.8,1,Standard,Saudia Cargo,1250,0.22,Monsoon,0.87,GEN,0.794
RTE_011683,2026-01-22 20:32:00,SHP_002585,CR_02,JNB,JED,Perishable,1762.23,25837.92,10.28,11402.47,0.92,0,Express,Singapore Airlines Cargo,6400,0.2,Winter,0.68,ICE,0.941
RTE_004204,2025-09-18 20:24:00,SHP_000931,CR_01,CAI,JED,Valuable,386.4,6839.31,9.58,4286.79,0.69,2,Standard,Cathay Cargo,1220,0.3,Monsoon,0.76,VAL,0.65
RTE_014591,2025-11-01 20:17:00,SHP_003229,CR_06,LHR,JED,Heavy,9903.88,53380.13,11.44,22384.84,0.81,1,Express,Korean Air Cargo,4740,0.18,Monsoon,0.68,ELI,0.91
RTE_017558,2025-03-11 06:18:00,SHP_003888,CR_04,ADD,JED,Dangerous,710.31,11695.61,6.41,12128.65,0.84,1,Express,Qatar Airways Cargo,1650,0.21,Spring,0.81,CAO,0.759
RTE_008456,2025-04-14 01:25:00,SHP_001882,CR_06,DOH,JED,Heavy,6805.7,42733.16,7.24,9177.65,0.78,1,Express,Saudia Cargo,1320,0.27,Spring,0.79,ELI,0.533
RTE_008249,2025-08-31 02:39:00,SHP_001836,CR_02,NBO,JED,Valuable,1248.14,13241.12,8.47,8598.21,0.74,1,Economy,Lufthansa Cargo,2400,0.46,Summer,0.71,VAL,0.776
RTE_014413,2025-09-04 08:43:00,SHP_003192,CR_04,DEL,JED,General,1236.7,8233.86,16.35,5833.88,0.73,2,Economy,Cargolux,3900,0.31,Monsoon,0.66,GEN,0.658
RTE_006814,2025-10-05 01:50:00,SHP_001513,CR_06,DEL,JED,Pharmaceutical,2323.15,23612.79,6.44,10506.56,0.87,0,Standard,Etihad Cargo,3900,0.26,Monsoon,0.73,PER,0.823
RTE_010991,2025-04-03 16:06:00,SHP_002432,CR_02,JFK,JED,Valuable,401.81,39615.84,19.01,2113.73,0.83,1,Standard,Singapore Airlines Cargo,10200,0.31,Spring,0.88,VAL,0.692
RTE_016184,2025-03-14 14:29:00,SHP_003582,CR_02,MAD,JED,Valuable,779.1,16138.25,12.44,6287.82,0.76,2,Economy,Qatar Airways Cargo,5180,0.24,Spring,0.89,VAL,0.575
RTE_014359,2026-01-01 14:17:00,SHP_003179,CR_01,RUH,JED,Dangerous,3708.15,22278.65,7.29,11787.64,0.81,1,Express,Saudia Cargo,850,0.19,Winter,0.76,CAO,0.566
RTE_012909,2025-07-08 13:53:00,SHP_002856,CR_01,RUH,JED,General,3301.88,10955.23,4.36,13191.97,0.8,1,Economy,Saudia Cargo,850,0.35,Summer,0.93,GEN,0.812
RTE_008132,2025-12-28 15:48:00,SHP_001808,CR_03,KWI,JED,Dangerous,3218.48,25220.91,2.24,3318.48,0.91,0,Standard,Cargolux,1250,0.14,Winter,0.75,CAO,0.754
RTE_019864,2026-01-24 20:18:00,SHP_004415,CR_04,FRA,JED,Dangerous,3891.83,29794.4,6.35,10099.71,0.91,0,Standard,Etihad Cargo,4200,0.22,Winter,0.66,DGR,0.969
RTE_016636,2026-01-28 08:46:00,SHP_003683,CR_02,JNB,JED,Heavy,7885.57,69206.58,9.23,15124.98,0.88,0,Express,Saudia Cargo,6400,0.23,Winter,0.82,ELI,0.92
RTE_014214,2025-04-09 22:27:00,SHP_003148,CR_03,CDG,JED,Heavy,9975.91,63372.64,8.08,17805.15,0.86,0,Standard,Qatar Airways Cargo,4470,0.3,Spring,0.96,ELM,0.821
RTE_018435,2026-01-27 11:15:00,SHP_004086,CR_04,JNB,JED,Pharmaceutical,1196.23,15104.38,14.29,3146.41,0.83,1,Economy,Emirates SkyCargo,6400,0.23,Winter,0.59,PER,0.779
RTE_008196,2025-12-25 03:41:00,SHP_001825,CR_02,BOM,JED,Perishable,773.44,20279.29,11.44,3970.46,0.83,1,Express,Korean Air Cargo,3650,0.17,Winter,0.71,ICE,0.626
RTE_019025,2025-06-27 04:01:00,SHP_004221,CR_03,ORD,JED,Pharmaceutical,2169.0,41231.96,21.31,9495.37,0.8,1,Standard,Turkish Cargo,10650,0.33,Summer,0.69,ICE,0.685
RTE_017931,2025-07-13 16:58:00,SHP_003972,CR_03,FRA,JED,Pharmaceutical,171.68,9045.07,17.11,2438.47,0.71,2,Economy,Emirates SkyCargo,4200,0.38,Summer,0.67,ICE,0.665
RTE_002358,2025-12-16 01:38:00,SHP_000521,CR_02,BRU,JED,Pharmaceutical,1007.23,20635.55,10.47,4640.55,0.8,1,Express,Singapore Airlines Cargo,4520,0.18,Winter,0.54,PER,0.69
RTE_004665,2026-02-18 03:42:00,SHP_001030,CR_06,PVG,JED,Dangerous,527.35,49763.2,13.48,9211.07,0.9,0,Express,Etihad Cargo,8750,0.24,Winter,0.51,DGR,0.841
RTE_008859,2025-09-30 10:48:00,SHP_001970,CR_01,NBO,JED,Dangerous,3176.31,24127.47,12.15,3276.31,0.68,2,Standard,Cargolux,2400,0.29,Monsoon,0.62,CAO,0.354
RTE_019819,2025-08-03 14:10:00,SHP_004404,CR_04,PVG,JED,Perishable,2886.01,25603.83,15.47,11612.76,0.73,1,Economy,Saudia Cargo,8750,0.42,Summer,0.75,FRO,0.785
RTE_014127,2025-07-27 20:35:00,SHP_003130,CR_01,ADD,JED,Pharmaceutical,1079.39,11325.24,4.07,9553.59,0.85,0,Standard,Lufthansa Cargo,1650,0.42,Summer,0.95,PER,0.908
RTE_004128,2025-09-22 05:07:00,SHP_000912,CR_05,ICN,JED,Valuable,1217.56,47877.64,16.55,10111.41,0.81,1,Express,Turkish Cargo,8500,0.33,Monsoon,0.77,VAL,0.851
RTE_019746,2025-12-18 18:21:00,SHP_004389,CR_04,BOM,JED,Dangerous,2403.94,27678.13,8.36,7353.48,0.82,1,Express,Turkish Cargo,3650,0.16,Winter,0.77,DGR,0.582
RTE_011026,2025-09-27 06:08:00,SHP_002440,CR_03,JFK,JED,Perishable,758.75,29235.02,21.31,7688.16,0.77,1,Standard,Saudia Cargo,10200,0.28,Monsoon,0.84,PER,0.685
RTE_009607,2025-08-28 08:59:00,SHP_002129,CR_02,CAI,JED,General,1181.6,6654.97,8.4,11561.18,0.65,2,Standard,Etihad Cargo,1220,0.46,Summer,0.78,GEN,0.74
RTE_005708,2025-09-29 12:28:00,SHP_001272,CR_01,CDG,JED,Heavy,3895.95,20824.14,11.06,13841.31,0.81,1,Economy,Korean Air Cargo,4470,0.33,Monsoon,0.83,ELM,0.923
RTE_007475,2025-11-01 22:17:00,SHP_001663,CR_05,HKG,JED,Valuable,1189.74,29463.25,15.48,1758.91,0.8,1,Standard,Saudia Cargo,7800,0.2,Monsoon,0.66,VAL,0.653
RTE_018607,2026-01-11 15:10:00,SHP_004124,CR_06,DEL,JED,Perishable,2582.73,20276.77,10.44,6886.38,0.82,1,Economy,Korean Air Cargo,3900,0.24,Winter,0.78,PER,0.696
RTE_018080,2025-09-26 05:00:00,SHP_004006,CR_03,ADD,JED,Pharmaceutical,895.61,9423.9,13.14,2983.82,0.73,2,Standard,Turkish Cargo,1650,0.28,Monsoon,0.73,ICE,0.595
RTE_007177,2025-12-16 23:03:00,SHP_001595,CR_01,LAX,JED,Pharmaceutical,2056.67,49887.57,24.28,4025.19,0.8,1,Standard,Korean Air Cargo,13400,0.16,Winter,0.61,ICE,0.721
RTE_011902,2025-04-27 01:51:00,SHP_002634,CR_01,DOH,JED,Heavy,7400.26,37635.75,3.33,12721.34,0.88,0,Standard,Emirates SkyCargo,1320,0.28,Spring,0.81,ELM,0.885
RTE_018091,2026-01-02 01:27:00,SHP_004009,CR_01,AUH,JED,General,1180.87,8100.57,6.52,9397.88,0.83,1,Economy,Singapore Airlines Cargo,1650,0.22,Winter,0.75,GEN,0.714
RTE_002125,2026-02-01 05:01:00,SHP_000467,CR_05,MIA,JED,Dangerous,1560.52,69912.0,17.34,8816.79,0.89,0,Express,Etihad Cargo,11400,0.24,Winter,0.67,DGR,0.975
RTE_018587,2025-12-19 04:09:00,SHP_004120,CR_01,HKG,JED,General,3781.45,22817.04,21.08,8867.88,0.76,2,Standard,Korean Air Cargo,7800,0.17,Winter,0.65,GEN,0.844
RTE_005660,2025-12-09 19:57:00,SHP_001260,CR_01,BOM,JED,Heavy,8231.95,63894.78,6.41,20054.47,0.88,0,Express,Lufthansa Cargo,3650,0.17,Winter,0.91,ELM,0.769
RTE_009163,2025-11-20 19:13:00,SHP_002037,CR_02,DEL,JED,General,2036.57,16216.63,11.28,11749.44,0.8,1,Express,Emirates SkyCargo,3900,0.17,Monsoon,0.92,GEN,0.684
RTE_003977,2025-05-03 05:17:00,SHP_000879,CR_04,BOM,JED,General,3761.82,22593.46,9.18,15750.64,0.79,1,Express,Cargolux,3650,0.4,Summer,0.76,GEN,0.667
RTE_000733,2025-09-24 14:35:00,SHP_000163,CR_01,DOH,JED,Perishable,2819.52,14201.83,8.15,8946.06,0.8,1,Express,Turkish Cargo,1320,0.34,Monsoon,0.77,PER,0.707
RTE_019961,2025-12-04 10:24:00,SHP_004438,CR_01,DOH,JED,Dangerous,2887.06,20696.4,3.4,6772.51,0.88,0,Express,Saudia Cargo,1320,0.17,Winter,0.81,CAO,0.984
RTE_005197,2025-04-09 11:49:00,SHP_001154,CR_03,JFK,JED,General,1419.58,32546.66,21.59,12516.0,0.78,1,Express,Saudia Cargo,10200,0.29,Spring,0.55,GEN,0.576
RTE_018154,2025-09-29 02:22:00,SHP_004023,CR_02,JFK,JED,General,2517.38,32079.9,22.25,10561.71,0.8,1,Standard,Qatar Airways Cargo,10200,0.3,Monsoon,0.64,GEN,0.702
RTE_003764,2025-07-15 22:33:00,SHP_000831,CR_01,DXB,JED,Pharmaceutical,181.97,5230.79,6.04,8163.4,0.79,1,Economy,Cathay Cargo,1700,0.37,Summer,0.73,ICE,0.693
RTE_000080,2025-08-29 17:56:00,SHP_000020,CR_02,ORD,JED,Perishable,317.9,35143.72,16.49,9686.78,0.82,0,Standard,Turkish Cargo,10650,0.46,Summer,0.78,PER,0.979
RTE_004562,2025-08-13 04:00:00,SHP_001010,CR_01,ADD,JED,General,2522.52,13566.41,7.49,11831.07,0.66,2,Standard,Qatar Airways Cargo,1650,0.45,Summer,0.83,GEN,0.74
RTE_002332,2026-02-12 20:09:00,SHP_000515,CR_02,ATL,JED,Perishable,2255.93,28667.87,20.48,4101.87,0.82,1,Economy,Korean Air Cargo,11100,0.25,Winter,0.7,FRO,0.872
RTE_004507,2025-09-20 09:54:00,SHP_000996,CR_03,NBO,JED,Valuable,1332.67,11597.3,3.5,1440.09,0.86,0,Standard,Korean Air Cargo,2400,0.3,Monsoon,0.78,VAL,0.775
RTE_013788,2025-12-22 13:44:00,SHP_003050,CR_04,CAI,JED,Valuable,700.08,8903.18,3.24,5828.51,0.88,0,Express,Lufthansa Cargo,1220,0.18,Winter,0.63,VAL,0.919
RTE_000334,2025-08-21 21:38:00,SHP_000075,CR_05,KWI,JED,Valuable,1086.34,10784.6,7.04,6622.87,0.7,2,Standard,Lufthansa Cargo,1250,0.46,Summer,0.72,VAL,0.519
RTE_020835,2025-07-31 02:26:00,SHP_004631,CR_05,LAX,JED,General,1304.08,28671.74,22.58,3254.68,0.8,1,Standard,Etihad Cargo,13400,0.35,Summer,0.45,GEN,0.838
RTE_005181,2025-03-17 23:25:00,SHP_001150,CR_02,DEL,JED,Perishable,2415.56,21571.97,6.22,8767.71,0.87,0,Economy,Etihad Cargo,3900,0.22,Spring,0.93,FRO,0.916
RTE_018339,2026-02-20 22:30:00,SHP_004064,CR_01,AMS,JED,Heavy,6759.39,38920.19,10.36,8847.06,0.82,1,Express,Emirates SkyCargo,4620,0.23,Winter,0.98,ELM,0.417
RTE_017271,2025-08-02 23:00:00,SHP_003826,CR_01,AMS,JED,Perishable,214.4,22998.35,6.46,3976.97,0.84,0,Express,Singapore Airlines Cargo,4620,0.49,Summer,0.73,ICE,0.925
RTE_012164,2025-05-05 20:22:00,SHP_002691,CR_03,MIA,JED,Pharmaceutical,397.77,35841.96,18.01,8106.58,0.74,1,Standard,Turkish Cargo,11400,0.43,Summer,0.76,ICE,0.922
RTE_020363,2025-05-12 00:23:00,SHP_004527,CR_01,JFK,JED,Pharmaceutical,384.03,28855.16,21.51,724.59,0.75,1,Standard,Etihad Cargo,10200,0.41,Summer,0.55,PER,0.684
RTE_009137,2025-03-24 10:48:00,SHP_002031,CR_04,JFK,JED,Dangerous,1927.06,61320.72,15.26,6955.95,0.88,0,Express,Turkish Cargo,10200,0.23,Spring,0.59,DGR,0.936
RTE_011347,2025-04-08 16:08:00,SHP_002512,CR_03,ICN,JED,Dangerous,3454.54,52828.2,19.1,13602.5,0.79,1,Express,Cathay Cargo,8500,0.29,Spring,0.77,CAO,0.57
RTE_015648,2025-05-01 16:40:00,SHP_003460,CR_02,KWI,JED,Heavy,3155.52,13413.7,6.22,5098.37,0.79,1,Standard,Singapore Airlines Cargo,1250,0.45,Summer,0.61,ELM,0.693
RTE_002189,2025-11-28 22:07:00,SHP_000481,CR_04,NRT,JED,Pharmaceutical,1686.41,24716.46,19.08,5489.0,0.75,2,Economy,Cathay Cargo,9500,0.17,Monsoon,0.74,PER,0.562
RTE_011849,2026-01-03 21:39:00,SHP_002622,CR_01,BOM,JED,Heavy,3661.49,25161.84,16.01,11251.07,0.73,2,Standard,Qatar Airways Cargo,3650,0.21,Winter,0.88,ELM,0.523
RTE_006835,2025-10-23 16:31:00,SHP_001519,CR_04,JNB,JED,Valuable,1486.92,26976.66,22.17,6514.05,0.72,2,Standard,Saudia Cargo,6400,0.25,Monsoon,0.71,VAL,0.56
RTE_013925,2026-01-19 10:42:00,SHP_003082,CR_03,ATL,JED,Pharmaceutical,1702.11,48020.21,15.5,7295.6,0.9,0,Standard,Emirates SkyCargo,11100,0.17,Winter,0.71,ICE,0.873
RTE_017221,2026-02-09 19:24:00,SHP_003814,CR_03,ORD,JED,Heavy,5270.39,41049.59,22.22,10700.24,0.73,2,Standard,Qatar Airways Cargo,10650,0.23,Winter,0.66,ELM,0.66
RTE_014440,2026-01-16 07:54:00,SHP_003198,CR_01,LAX,JED,General,3336.38,55373.44,18.27,14662.01,0.92,0,Express,Singapore Airlines Cargo,13400,0.17,Winter,0.69,GEN,0.896
RTE_016227,2025-08-02 11:42:00,SHP_003592,CR_01,DEL,JED,Dangerous,321.61,9630.0,9.33,10766.06,0.75,1,Economy,Cargolux,3900,0.46,Summer,0.64,DGR,0.689
RTE_006178,2025-03-05 01:29:00,SHP_001377,CR_06,PVG,JED,Perishable,1207.36,28073.55,13.37,4503.42,0.87,0,Standard,Etihad Cargo,8750,0.24,Spring,0.69,FRO,0.956
RTE_006248,2025-05-14 07:50:00,SHP_001393,CR_04,LAX,JED,General,3276.21,35343.8,27.46,5251.47,0.66,2,Standard,Etihad Cargo,13400,0.44,Summer,0.59,GEN,0.392
RTE_000465,2025-06-18 06:52:00,SHP_000103,CR_02,LAX,JED,Valuable,205.8,44018.3,19.02,2855.55,0.89,0,Standard,Korean Air Cargo,13400,0.33,Summer,0.65,VAL,0.91
RTE_010227,2025-12-19 18:05:00,SHP_002264,CR_05,LAX,JED,Valuable,281.6,45554.48,21.46,9299.64,0.9,0,Standard,Lufthansa Cargo,13400,0.19,Winter,0.68,VAL,0.977
RTE_004290,2025-04-29 00:11:00,SHP_000949,CR_02,BRU,JED,General,672.65,15396.33,7.17,4285.29,0.85,0,Express,Cathay Cargo,4520,0.25,Spring,0.81,GEN,0.958
RTE_020187,2025-10-31 00:27:00,SHP_004487,CR_04,BOM,JED,Pharmaceutical,577.15,14400.15,10.46,7842.17,0.79,1,Express,Turkish Cargo,3650,0.29,Monsoon,0.47,ICE,0.704
